tag_node,vehicle_type,fuel_type,garage_state,region,ownership,fsr_node,exp_node,lob_node
TAG-2833,Ld Pickup 4X4,Gasoline,TX,SW,leased,FSR-57,ORG-258,LOB-5
TAG-4169,Ld Pickup 4X4,Gasoline,TX,SW,leased,FSR-57,ORG-56,LOB-5
TAG-1586,Ld Suv 4X4,Gasoline,TX,SW,leased,FSR-73,ORG-115,LOB-5
TAG-46,Ld Pickup 4X4,Gasoline,TX,SW,leased,FSR-64,ORG-168,LOB-5
TAG-4286,Ld Suv 4X4,Gasoline,TX,SW,leased,FSR-64,ORG-168,LOB-5
TAG-1064,Ld Suv 4X4,Gasoline,NM,SW,leased,FSR-17,ORG-8,LOB-5
TAG-1070,Ld Suv 4X4,Gasoline,TX,SW,leased,FSR-73,ORG-138,LOB-5
TAG-1367,Ld Pickup 4X4,Ethanol / Unleaded Gasoline,AR,SW,leased,FSR-74,ORG-333,LOB-5
TAG-3367,Ld Suv 4X4,Gasoline,TX,SW,leased,FSR-17,ORG-87,LOB-5
TAG-206,Ld Pickup 4X4,Ethanol / Unleaded Gasoline,TX,SW,leased,FSR-64,ORG-168,LOB-5
TAG-4489,Ld Suv 4X4,Gasoline,OK,SW,leased,FSR-40,ORG-471,LOB-2
TAG-4290,Ld Pickup 4X4,Ethanol / Unleaded Gasoline,TX,SW,leased,FSR-44,ORG-151,LOB-5
TAG-2301,Ld Suv 4X4,Ethanol / Unleaded Gasoline,TX,SW,leased,FSR-44,ORG-151,LOB-5
TAG-3608,Ld Pickup 4X4,Ethanol / Unleaded Gasoline,AR,SW,leased,FSR-74,ORG-333,LOB-5
TAG-927,Ld Suv 4X4,Gasoline,NM,SW,leased,FSR-17,ORG-132,LOB-5
TAG-1200,Md Pickup,Ethanol / Unleaded Gasoline,LA,SW,leased,FSR-95,ORG-379,LOB-5
TAG-830,Md Pickup,Gasoline,LA,SW,leased,FSR-95,ORG-379,LOB-5
TAG-3431,Md Other,Gasoline,LA,SW,leased,FSR-52,ORG-477,LOB-5
TAG-1745,Md Pickup,Diesel,LA,SW,leased,FSR-95,ORG-379,LOB-5
TAG-839,Md Other,Ethanol / Unleaded Gasoline,TX,SW,leased,FSR-54,ORG-248,LOB-5
TAG-65,Md Pickup,Diesel,TX,SW,leased,FSR-44,ORG-296,LOB-5
TAG-4107,Md Pickup,Ethanol / Unleaded Gasoline,LA,SW,leased,FSR-95,ORG-264,LOB-5
TAG-3236,Md Pickup,Gasoline,TX,SW,leased,FSR-44,ORG-296,LOB-5
TAG-3926,Md Pickup,Ethanol / Unleaded Gasoline,LA,SW,leased,FSR-95,ORG-264,LOB-5
TAG-3866,Md Pickup,Diesel,TX,SW,leased,FSR-53,ORG-421,LOB-5
TAG-2041,Md Pickup,Ethanol / Unleaded Gasoline,TX,SW,leased,FSR-44,ORG-169,LOB-5
TAG-2737,Md Pickup,Diesel,TX,SW,leased,FSR-44,ORG-296,LOB-5
TAG-3023,Md Pickup,Gasoline,TX,SW,leased,FSR-44,ORG-90,LOB-5
TAG-3667,Md Other,Ethanol / Unleaded Gasoline,TX,SW,leased,FSR-54,ORG-248,LOB-5
TAG-3615,Md Other,Ethanol / Unleaded Gasoline,NM,SW,leased,FSR-17,ORG-8,LOB-5
TAG-4112,Md Pickup,Ethanol / Unleaded Gasoline,OK,SW,leased,FSR-40,ORG-335,LOB-5
TAG-3177,Md Other,Ethanol / Unleaded Gasoline,AR,SW,leased,FSR-14,ORG-315,LOB-5
TAG-1824,Md Other,Ethanol / Unleaded Gasoline,OK,SW,leased,FSR-14,ORG-267,LOB-5
TAG-4243,Md Other,Ethanol / Unleaded Gasoline,NM,SW,leased,FSR-17,ORG-8,LOB-5
TAG-3885,Md Other,Ethanol / Unleaded Gasoline,AR,SW,leased,FSR-14,ORG-315,LOB-5
TAG-3829,Md Other,Ethanol / Unleaded Gasoline,TX,SW,leased,FSR-64,ORG-168,LOB-5
TAG-1757,Md Other,Ethanol / Unleaded Gasoline,NM,SW,leased,FSR-64,ORG-639,LOB-5
TAG-1302,Md Pickup,Gasoline,TX,SW,leased,FSR-44,ORG-169,LOB-5
TAG-3712,Md Pickup,Diesel,TX,SW,leased,FSR-53,ORG-449,LOB-5
TAG-4468,Md Other,Gasoline,AR,SW,leased,FSR-74,ORG-315,LOB-5
TAG-3262,Md Other,Ethanol / Unleaded Gasoline,NM,SW,leased,FSR-17,ORG-132,LOB-5
TAG-4177,Md Other,Ethanol / Unleaded Gasoline,AR,SW,leased,FSR-14,ORG-315,LOB-5
TAG-4437,Md Other,Ethanol / Unleaded Gasoline,TX,SW,leased,NA,ORG-168,LOB-5
TAG-40,Md Other,Ethanol / Unleaded Gasoline,NM,SW,leased,FSR-17,ORG-132,LOB-5
TAG-4111,Md Other,Ethanol / Unleaded Gasoline,NM,SW,leased,FSR-17,ORG-132,LOB-5
TAG-4500,Md Pickup,Ethanol / Unleaded Gasoline,NM,SW,leased,FSR-17,ORG-8,LOB-5
TAG-4478,Md Other,Diesel,TX,SW,leased,FSR-53,ORG-421,LOB-5
TAG-892,Md Other,Ethanol / Unleaded Gasoline,TX,SW,leased,FSR-82,ORG-462,LOB-5
TAG-2358,Md Pickup,Diesel,TX,SW,leased,FSR-64,ORG-644,LOB-5
TAG-1502,Md Pickup,Ethanol / Unleaded Gasoline,TX,SW,leased,NA,ORG-90,LOB-5
TAG-148,Md Pickup,Diesel,NM,SW,leased,FSR-17,ORG-8,LOB-5
TAG-3205,Md Other,Diesel,TX,SW,leased,FSR-44,ORG-90,LOB-5
TAG-2364,Md Other,Diesel,TX,SW,leased,FSR-57,ORG-56,LOB-5
TAG-3147,Md Other,Ethanol / Unleaded Gasoline,TX,SW,leased,FSR-82,ORG-462,LOB-5
TAG-2240,Md Pickup,Ethanol / Unleaded Gasoline,TX,SW,leased,FSR-57,ORG-258,LOB-5
TAG-1973,Md Pickup,Ethanol / Unleaded Gasoline,TX,SW,leased,FSR-57,ORG-258,LOB-5
TAG-4348,Hd,Diesel,TX,SW,leased,FSR-53,ORG-449,LOB-5
TAG-2689,Md Other,Diesel,NM,SW,leased,FSR-17,ORG-8,LOB-5
TAG-2486,Hd,Gasoline,LA,SW,leased,FSR-95,ORG-59,LOB-5
TAG-2032,Hd,Diesel,TX,SW,leased,FSR-64,ORG-644,LOB-5
TAG-209,Med & Heavy Cab And Chassis,Diesel,MD,WA,owned,NA,ORG-363,LOB-7
TAG-820,Ld Suv 4X2,Gasoline Hybrid Electric,CA,WA,owned,NA,ORG-347,LOB-5
TAG-3618,Ld Suv 4X2,Gasoline Hybrid Electric,CA,WA,owned,NA,ORG-347,LOB-5
TAG-4149,Md Suv,Gasoline,NJ,WA,owned,NA,ORG-240,LOB-5
TAG-3467,Md Suv,Gasoline,DC,WA,owned,NA,ORG-240,LOB-5
TAG-4288,Md Suv,Gasoline,NY,WA,owned,NA,ORG-240,LOB-5
TAG-537,Md Suv,Gasoline,GA,WA,owned,NA,ORG-240,LOB-5
TAG-2767,Md Suv,Gasoline,IL,WA,owned,NA,ORG-240,LOB-5
TAG-1151,Md Suv,Gasoline,TX,WA,owned,NA,ORG-240,LOB-5
TAG-3509,Md Suv,Gasoline,TX,WA,owned,NA,ORG-240,LOB-5
TAG-1215,Md Suv,Gasoline,CA,WA,owned,NA,ORG-240,LOB-5
TAG-3156,Ld Suv 4X2,Unleaded Gasoline,WA,WA,owned,NA,ORG-240,LOB-5
TAG-4484,Md Suv,Gasoline,AK,WA,owned,NA,ORG-240,LOB-5
TAG-2306,Sedan/St Wgn Compact,Gasoline Hybrid Electric,NY,WA,leased,FSR-65,ORG-343,LOB-5
TAG-759,Sedan/St Wgn Compact,Gasoline Hybrid Electric,CA,WA,leased,FSR-25,ORG-633,LOB-2
TAG-272,Sedan/St Wgn Compact,Gasoline Hybrid Electric,NY,WA,leased,FSR-24,ORG-570,LOB-5
TAG-2749,Sedan/St Wgn Compact,Ethanol / Unleaded Gasoline,DC,WA,leased,FSR-65,ORG-2,LOB-4
TAG-3705,Sedan/St Wgn Subcompact,Ethanol / Unleaded Gasoline,FL,WA,leased,FSR-92,ORG-206,LOB-2
TAG-660,Sedan/St Wgn Subcompact,Gasoline Hybrid Electric,DC,WA,leased,FSR-65,ORG-2,LOB-4
TAG-2414,Sedan/St Wgn Subcompact,Plug-In Hybrid Electric/Gas,DC,WA,leased,FSR-65,ORG-481,LOB-3
TAG-1542,Ld Suv 4X2,Gasoline,DC,WA,leased,FSR-65,ORG-2,LOB-4
TAG-3728,Ld Minivan 4X2 (Passenger),Ethanol / Unleaded Gasoline,GA,WA,leased,FSR-103,ORG-570,LOB-5
TAG-1,Ld Minivan 4X2 (Passenger),Ethanol / Unleaded Gasoline,DC,WA,leased,FSR-65,ORG-2,LOB-4
TAG-3557,Ld Minivan 4X2 (Passenger),Ethanol / Unleaded Gasoline,DC,WA,leased,FSR-65,ORG-2,LOB-4
TAG-4104,Ld Minivan 4X2 (Cargo),Ethanol / Unleaded Gasoline,DC,WA,leased,FSR-65,ORG-2,LOB-4
TAG-4441,Ld Minivan 4X2 (Passenger),Ethanol / Unleaded Gasoline,DC,WA,leased,FSR-65,ORG-2,LOB-4
TAG-847,Ld Minivan 4X2 (Passenger),Gasoline,DC,WA,leased,FSR-65,ORG-583,LOB-5
TAG-2333,Ld Suv 4X4,Gasoline,DC,WA,leased,FSR-65,ORG-2,LOB-4
TAG-2130,Ld Suv 4X4,Ethanol / Unleaded Gasoline,GA,WA,leased,FSR-103,ORG-579,LOB-5
TAG-2138,Ld Suv 4X4,Gasoline,NJ,WA,leased,FSR-6,ORG-257,LOB-5
TAG-3933,Ld Suv 4X4,Gasoline,GA,WA,leased,FSR-58,ORG-363,LOB-7
TAG-3957,Ld Suv 4X4,Gasoline,CA,WA,leased,FSR-25,ORG-49,LOB-5
TAG-434,Ld Suv 4X4,Gasoline,DC,WA,leased,FSR-58,ORG-363,LOB-7
TAG-852,Ld Suv 4X4,Ethanol / Unleaded Gasoline,GA,WA,leased,FSR-9,ORG-579,LOB-5
TAG-4542,Ld Suv 4X4,Gasoline,UT,WA,leased,FSR-25,ORG-49,LOB-5
TAG-2609,Md Pickup,Ethanol / Unleaded Gasoline,DC,WA,leased,FSR-58,ORG-363,LOB-7
TAG-3451,Md Pickup,Diesel,DC,WA,leased,FSR-58,ORG-363,LOB-7
TAG-1755,Md Other,Diesel,HI,WP,owned,NA,ORG-223,LOB-5
TAG-3524,Med & Heavy Cab And Chassis,Diesel,CA,WP,owned,NA,ORG-382,LOB-5
TAG-514,Ld Pickup 4X4,Diesel,CA,WP,owned,NA,ORG-268,LOB-5
TAG-4384,Sedan/St Wgn Compact,Gasoline Hybrid Electric,CA,WP,leased,FSR-72,ORG-19,LOB-5
TAG-1083,Sedan/St Wgn Compact,Gasoline Hybrid Electric,AZ,WP,leased,FSR-35,ORG-473,LOB-2
TAG-3921,Sedan/St Wgn Compact,Gasoline Hybrid Electric,CA,WP,leased,FSR-72,ORG-404,LOB-5
TAG-2658,Sedan/St Wgn Compact,Gasoline Hybrid Electric,AZ,WP,leased,FSR-35,ORG-155,LOB-2
TAG-3982,Sedan/St Wgn Compact,Gasoline Hybrid Electric,AZ,WP,leased,FSR-35,ORG-473,LOB-2
TAG-3938,Sedan/St Wgn Compact,Gasoline Hybrid Electric,AZ,WP,leased,FSR-35,ORG-155,LOB-2
TAG-2191,Sedan/St Wgn Compact,Gasoline Hybrid Electric,CA,WP,leased,FSR-25,ORG-145,LOB-2
TAG-3633,Sedan/St Wgn Compact,Gasoline Hybrid Electric,CA,WP,leased,FSR-72,ORG-174,LOB-2
TAG-1588,Sedan/St Wgn Compact,Ethanol / Unleaded Gasoline,CA,WP,leased,FSR-72,ORG-600,LOB-5
TAG-862,Sedan/St Wgn Compact,Gasoline Hybrid Electric,CA,WP,leased,FSR-25,ORG-443,LOB-5
TAG-833,Sedan/St Wgn Compact,Gasoline Hybrid Electric,CA,WP,leased,FSR-25,ORG-105,LOB-3
TAG-3713,Sedan/St Wgn Compact,Gasoline Hybrid Electric,CA,WP,leased,FSR-38,ORG-205,LOB-7
TAG-1698,Sedan/St Wgn Compact,Gasoline,NV,WP,leased,FSR-7,ORG-263,LOB-5
TAG-291,Sedan/St Wgn Compact,Gasoline,CA,WP,leased,FSR-25,ORG-280,LOB-5
TAG-623,Sedan/St Wgn Compact,Gasoline Hybrid Electric,NV,WP,leased,FSR-7,ORG-612,LOB-2
TAG-1691,Sedan/St Wgn Compact,Gasoline Hybrid Electric,CA,WP,leased,FSR-25,ORG-568,LOB-5
TAG-1805,Sedan/St Wgn Compact,Gasoline,AZ,WP,leased,FSR-35,ORG-473,LOB-2
TAG-2059,Sedan/St Wgn Compact,Gasoline,AZ,WP,leased,FSR-35,ORG-473,LOB-2
TAG-814,Sedan/St Wgn Compact,Gasoline Hybrid Electric,CA,WP,leased,FSR-25,ORG-409,LOB-2
TAG-2870,Sedan/St Wgn Compact,Gasoline Hybrid Electric,CA,WP,leased,FSR-72,ORG-119,LOB-2
TAG-3466,Sedan/St Wgn Compact,Gasoline Hybrid Electric,HI,WP,leased,FSR-5,ORG-559,LOB-2
TAG-2980,Sedan/St Wgn Compact,Gasoline,CA,WP,leased,FSR-72,ORG-441,LOB-2
TAG-3697,Sedan/St Wgn Subcompact,Dedicated Electric,CA,WP,leased,FSR-72,ORG-546,LOB-5
TAG-2698,Sedan/St Wgn Compact,Gasoline,CA,WP,leased,FSR-72,ORG-441,LOB-2
TAG-1425,Sedan/St Wgn Compact,Gasoline Hybrid Electric,AZ,WP,leased,FSR-35,ORG-272,LOB-1
TAG-726,Sedan/St Wgn Compact,Gasoline Hybrid Electric,CA,WP,leased,FSR-25,ORG-71,LOB-5
TAG-522,Sedan/St Wgn Compact,Gasoline Hybrid Electric,CA,WP,leased,FSR-91,ORG-153,LOB-5
TAG-1222,Sedan/St Wgn Compact,Gasoline Hybrid Electric,NV,WP,leased,FSR-7,ORG-612,LOB-2
TAG-2887,Sedan/St Wgn Compact,Gasoline Hybrid Electric,CA,WP,leased,FSR-72,ORG-61,LOB-5
TAG-2559,Sedan/St Wgn Compact,Gasoline Hybrid Electric,CA,WP,leased,FSR-72,ORG-487,LOB-2
TAG-2535,Sedan/St Wgn Compact,Gasoline Hybrid Electric,CA,WP,leased,FSR-72,ORG-487,LOB-2
TAG-2115,Sedan/St Wgn Compact,Gasoline,HI,WP,leased,FSR-5,ORG-559,LOB-2
TAG-3617,Sedan/St Wgn Compact,Gasoline Hybrid Electric,CA,WP,leased,FSR-25,ORG-409,LOB-2
TAG-4448,Sedan/St Wgn Compact,Gasoline Hybrid Electric,CA,WP,leased,FSR-25,ORG-409,LOB-2
TAG-2027,Sedan/St Wgn Compact,Gasoline Hybrid Electric,CA,WP,leased,FSR-72,ORG-487,LOB-2
TAG-2663,Sedan/St Wgn Compact,Gasoline Hybrid Electric,MA,WP,leased,FSR-38,ORG-205,LOB-7
TAG-681,Sedan/St Wgn Compact,Gasoline Hybrid Electric,NV,WP,leased,FSR-7,ORG-612,LOB-2
TAG-3652,Sedan/St Wgn Compact,Gasoline Hybrid Electric,CA,WP,leased,FSR-25,ORG-452,LOB-5
TAG-591,Sedan/St Wgn Compact,Gasoline Hybrid Electric,NV,WP,leased,FSR-7,ORG-612,LOB-2
TAG-1855,Sedan/St Wgn Compact,Gasoline,CA,WP,leased,FSR-25,ORG-285,LOB-1
TAG-4258,Sedan/St Wgn Compact,Gasoline Hybrid Electric,CA,WP,leased,FSR-25,ORG-145,LOB-2
TAG-2092,Sedan/St Wgn Compact,Gasoline Hybrid Electric,CA,WP,leased,FSR-25,ORG-409,LOB-2
TAG-454,Sedan/St Wgn Compact,Gasoline Hybrid Electric,CA,WP,leased,FSR-25,ORG-145,LOB-2
TAG-4026,Sedan/St Wgn Compact,Gasoline Hybrid Electric,CA,WP,leased,FSR-25,ORG-145,LOB-2
TAG-3237,Sedan/St Wgn Compact,Gasoline Hybrid Electric,CA,WP,leased,FSR-25,ORG-454,LOB-2
TAG-3968,Sedan/St Wgn Compact,Gasoline Hybrid Electric,CA,WP,leased,FSR-25,ORG-145,LOB-2
TAG-4031,Sedan/St Wgn Compact,Gasoline Hybrid Electric,CA,WP,leased,FSR-25,ORG-145,LOB-2
TAG-2634,Sedan/St Wgn Compact,Gasoline Hybrid Electric,CA,WP,leased,FSR-25,ORG-342,LOB-2
TAG-1897,Sedan/St Wgn Compact,Gasoline Hybrid Electric,CA,WP,leased,FSR-25,ORG-199,LOB-5
TAG-555,Sedan/St Wgn Compact,Gasoline Hybrid Electric,CA,WP,leased,FSR-25,ORG-409,LOB-2
TAG-1812,Sedan/St Wgn Compact,Gasoline Hybrid Electric,CA,WP,leased,FSR-72,ORG-119,LOB-2
TAG-2356,Sedan/St Wgn Compact,Gasoline Hybrid Electric,CA,WP,leased,FSR-72,ORG-441,LOB-2
TAG-2164,Sedan/St Wgn Compact,Gasoline Hybrid Electric,CA,WP,leased,FSR-72,ORG-19,LOB-5
TAG-1202,Sedan/St Wgn Compact,Gasoline Hybrid Electric,AZ,WP,leased,FSR-35,ORG-473,LOB-2
TAG-1430,Sedan/St Wgn Compact,Gasoline Hybrid Electric,CO,WP,leased,FSR-38,ORG-499,LOB-7
TAG-359,Sedan/St Wgn Compact,Gasoline Hybrid Electric,CA,WP,leased,FSR-72,ORG-174,LOB-2
TAG-896,Sedan/St Wgn Compact,Gasoline Hybrid Electric,CA,WP,leased,FSR-72,ORG-174,LOB-2
TAG-4190,Sedan/St Wgn Compact,Gasoline Hybrid Electric,CA,WP,leased,FSR-38,ORG-205,LOB-7
TAG-1207,Sedan/St Wgn Compact,Gasoline Hybrid Electric,AZ,WP,leased,FSR-35,ORG-155,LOB-2
TAG-563,Sedan/St Wgn Compact,Gasoline Hybrid Electric,CA,WP,leased,FSR-38,ORG-205,LOB-7
TAG-586,Sedan/St Wgn Compact,Gasoline Hybrid Electric,CA,WP,leased,FSR-38,ORG-205,LOB-7
TAG-2428,Sedan/St Wgn Compact,Gasoline Hybrid Electric,CA,WP,leased,FSR-38,ORG-205,LOB-7
TAG-1809,Sedan/St Wgn Compact,Gasoline Hybrid Electric,CA,WP,leased,FSR-25,ORG-342,LOB-2
TAG-2063,Sedan/St Wgn Compact,Gasoline Hybrid Electric,CA,WP,leased,FSR-25,ORG-409,LOB-2
TAG-3925,Sedan/St Wgn Compact,Gasoline Hybrid Electric,CA,WP,leased,FSR-25,ORG-409,LOB-2
TAG-121,Sedan/St Wgn Compact,Gasoline Hybrid Electric,CA,WP,leased,FSR-25,ORG-145,LOB-2
TAG-656,Sedan/St Wgn Compact,Gasoline Hybrid Electric,CA,WP,leased,FSR-25,ORG-145,LOB-2
TAG-1419,Sedan/St Wgn Compact,Gasoline Hybrid Electric,CA,WP,leased,FSR-72,ORG-381,LOB-5
TAG-1962,Sedan/St Wgn Compact,Gasoline Hybrid Electric,AZ,WP,leased,FSR-25,ORG-605,LOB-5
TAG-42,Sedan/St Wgn Compact,Gasoline Hybrid Electric,CA,WP,leased,FSR-25,ORG-582,LOB-5
TAG-3975,Sedan/St Wgn Compact,Gasoline Hybrid Electric,CA,WP,leased,FSR-25,ORG-582,LOB-5
TAG-3143,Sedan/St Wgn Compact,Gasoline Hybrid Electric,NV,WP,leased,FSR-7,ORG-612,LOB-2
TAG-1513,Sedan/St Wgn Compact,Gasoline Hybrid Electric,AZ,WP,leased,FSR-35,ORG-473,LOB-2
TAG-569,Sedan/St Wgn Compact,Gasoline Hybrid Electric,CA,WP,leased,FSR-72,ORG-19,LOB-5
TAG-3252,Sedan/St Wgn Compact,Plug-In Hybrid Electric/Gas,CA,WP,leased,FSR-72,ORG-381,LOB-5
TAG-2016,Sedan/St Wgn Compact,Gasoline Hybrid Electric,MA,WP,leased,FSR-38,ORG-205,LOB-7
TAG-1986,Sedan/St Wgn Compact,Gasoline Hybrid Electric,CA,WP,leased,FSR-25,ORG-117,LOB-7
TAG-1476,Sedan/St Wgn Subcompact,Gasoline,CA,WP,leased,FSR-38,ORG-205,LOB-7
TAG-3436,Sedan/St Wgn Subcompact,Gasoline,CA,WP,leased,FSR-25,ORG-280,LOB-5
TAG-2497,Sedan/St Wgn Subcompact,Gasoline,MA,WP,leased,FSR-38,ORG-205,LOB-7
TAG-1094,Sedan/St Wgn Subcompact,Gasoline Hybrid Electric,AZ,WP,leased,FSR-35,ORG-155,LOB-2
TAG-4046,Sedan/St Wgn Subcompact,Gasoline,CA,WP,leased,FSR-72,ORG-592,LOB-5
TAG-1282,Sedan/St Wgn Subcompact,Gasoline Hybrid Electric,CA,WP,leased,FSR-25,ORG-567,LOB-5
TAG-2481,Sedan/St Wgn Subcompact,Gasoline Hybrid Electric,AZ,WP,leased,FSR-35,ORG-155,LOB-2
TAG-2838,Sedan/St Wgn Subcompact,Gasoline Hybrid Electric,AZ,WP,leased,FSR-35,ORG-155,LOB-2
TAG-16,Sedan/St Wgn Subcompact,Gasoline Hybrid Electric,AZ,WP,leased,FSR-35,ORG-155,LOB-2
TAG-573,Sedan/St Wgn Subcompact,Gasoline Hybrid Electric,CA,WP,leased,FSR-25,ORG-342,LOB-2
TAG-3638,Sedan/St Wgn Subcompact,Gasoline Hybrid Electric,CA,WP,leased,FSR-91,ORG-94,LOB-2
TAG-3282,Sedan/St Wgn Subcompact,Ethanol / Unleaded Gasoline,WA,WP,leased,FSR-59,ORG-171,LOB-7
TAG-1538,Sedan/St Wgn Subcompact,Gasoline,CA,WP,leased,FSR-25,ORG-342,LOB-2
TAG-1297,Sedan/St Wgn Subcompact,Gasoline,HI,WP,leased,FSR-5,ORG-220,LOB-5
TAG-2856,Sedan/St Wgn Subcompact,Gasoline,CA,WP,leased,FSR-25,ORG-454,LOB-2
TAG-542,Sedan/St Wgn Subcompact,Gasoline,CA,WP,leased,FSR-25,ORG-454,LOB-2
TAG-261,Sedan/St Wgn Subcompact,Gasoline Hybrid Electric,CA,WP,leased,FSR-25,ORG-71,LOB-5
TAG-2644,Sedan/St Wgn Subcompact,Gasoline,HI,WP,leased,FSR-5,ORG-482,LOB-5
TAG-2697,Sedan/St Wgn Subcompact,Gasoline Hybrid Electric,CA,WP,leased,FSR-25,ORG-342,LOB-2
TAG-3595,Sedan/St Wgn Subcompact,Gasoline Hybrid Electric,HI,WP,leased,FSR-5,ORG-340,LOB-2
TAG-3521,Sedan/St Wgn Subcompact,Gasoline,HI,WP,leased,FSR-5,ORG-205,LOB-7
TAG-3736,Sedan/St Wgn Subcompact,Gasoline,CA,WP,leased,FSR-91,ORG-94,LOB-2
TAG-2407,Sedan/St Wgn Subcompact,Gasoline,CA,WP,leased,FSR-25,ORG-199,LOB-5
TAG-2434,Sedan/St Wgn Subcompact,Gasoline,CA,WP,leased,FSR-25,ORG-199,LOB-5
TAG-1307,Sedan/St Wagon,Dedicated Electric,CA,WP,leased,FSR-72,ORG-381,LOB-5
TAG-126,Sedan/St Wgn Subcompact,Plug-In Hybrid Electric/Gas,CA,WP,leased,FSR-91,ORG-94,LOB-2
TAG-689,Sedan/St Wgn Subcompact,Dedicated Electric,CA,WP,leased,FSR-72,ORG-381,LOB-5
TAG-1866,Sedan/St Wgn Subcompact,Gasoline,HI,WP,leased,FSR-5,ORG-559,LOB-2
TAG-3946,Sedan/St Wgn Subcompact,Gasoline,HI,WP,leased,FSR-5,ORG-340,LOB-2
TAG-2893,Sedan/St Wgn Subcompact,Gasoline,HI,WP,leased,FSR-5,ORG-340,LOB-2
TAG-310,Sedan/St Wgn Subcompact,Gasoline,MA,WP,leased,FSR-38,ORG-205,LOB-7
TAG-1076,Sedan/St Wgn Subcompact,Gasoline,CO,WP,leased,FSR-38,ORG-499,LOB-7
TAG-535,Sedan/St Wgn Subcompact,Gasoline,HI,WP,leased,FSR-5,ORG-340,LOB-2
TAG-1549,Sedan/St Wgn Subcompact,Gasoline,CA,WP,leased,FSR-72,ORG-441,LOB-2
TAG-118,Sedan/St Wgn Subcompact,Gasoline Hybrid Electric,AZ,WP,leased,FSR-35,ORG-155,LOB-2
TAG-3081,Sedan/St Wgn Subcompact,Gasoline,MA,WP,leased,FSR-38,ORG-205,LOB-7
TAG-800,Sedan/St Wgn Subcompact,Gasoline Hybrid Electric,CA,WP,leased,FSR-72,ORG-174,LOB-2
TAG-2460,Sedan/St Wgn Subcompact,Gasoline,HI,WP,leased,FSR-5,ORG-146,LOB-1
TAG-1453,Sedan/St Wgn Subcompact,Gasoline,CA,WP,leased,FSR-25,ORG-567,LOB-5
TAG-4014,Sedan/St Wgn Subcompact,Gasoline Hybrid Electric,HI,WP,leased,FSR-5,ORG-340,LOB-2
TAG-4334,Sedan/St Wgn Subcompact,Ethanol / Unleaded Gasoline,NV,WP,leased,FSR-72,ORG-300,LOB-2
TAG-2279,Sedan/St Wgn Subcompact,Ethanol / Unleaded Gasoline,NV,WP,leased,FSR-72,ORG-300,LOB-2
TAG-429,Sedan/St Wgn Subcompact,Ethanol / Unleaded Gasoline,NV,WP,leased,FSR-72,ORG-300,LOB-2
TAG-2198,Sedan/St Wgn Subcompact,Gasoline Hybrid Electric,CA,WP,leased,FSR-25,ORG-199,LOB-5
TAG-1280,Sedan/St Wgn Subcompact,Gasoline Hybrid Electric,CA,WP,leased,FSR-25,ORG-237,LOB-5
TAG-2061,Sedan/St Wgn Subcompact,Gasoline Hybrid Electric,CA,WP,leased,FSR-25,ORG-342,LOB-2
TAG-247,Sedan/St Wgn Subcompact,Gasoline Hybrid Electric,CA,WP,leased,FSR-25,ORG-342,LOB-2
TAG-3073,Sedan/St Wgn Subcompact,Gasoline Hybrid Electric,CA,WP,leased,FSR-25,ORG-409,LOB-2
TAG-3299,Sedan/St Wgn Subcompact,Gasoline Hybrid Electric,AZ,WP,leased,FSR-35,ORG-155,LOB-2
TAG-4189,Sedan/St Wgn Subcompact,Gasoline Hybrid Electric,NV,WP,leased,FSR-7,ORG-612,LOB-2
TAG-2174,Ld Pickup 4X2,Gasoline,HI,WP,leased,FSR-5,ORG-223,LOB-5
TAG-2010,Ld Minivan 4X2 (Passenger),Gasoline,AZ,WP,leased,FSR-35,ORG-155,LOB-2
TAG-1518,Ld Suv 4X2,Gasoline,CA,WP,leased,FSR-25,ORG-112,LOB-5
TAG-941,Ld Suv 4X2,Gasoline,HI,WP,leased,FSR-5,ORG-217,LOB-5
TAG-3133,Ld Minivan 4X2 (Passenger),Gasoline,CA,WP,leased,FSR-25,ORG-280,LOB-5
TAG-3405,Ld Suv 4X2,Gasoline,AZ,WP,leased,FSR-42,ORG-166,LOB-5
TAG-1874,Ld Suv 4X2,Gasoline,CA,WP,leased,FSR-72,ORG-592,LOB-5
TAG-2950,Ld Minivan 4X2 (Cargo),Gasoline,CA,WP,leased,FSR-72,ORG-61,LOB-5
TAG-4434,Ld Minivan 4X2 (Passenger),Ethanol / Unleaded Gasoline,CA,WP,leased,FSR-25,ORG-328,LOB-5
TAG-1906,Ld Suv 4X2,Gasoline,CA,WP,leased,FSR-25,ORG-135,LOB-5
TAG-4381,Ld Minivan 4X2 (Passenger),Gasoline,CA,WP,leased,FSR-72,ORG-381,LOB-5
TAG-4391,Ld Suv 4X2,Ethanol / Unleaded Gasoline,CA,WP,leased,FSR-72,ORG-148,LOB-5
TAG-1294,Ld Suv 4X2,Gasoline,WA,WP,leased,FSR-59,ORG-171,LOB-7
TAG-3251,Ld Suv 4X2,Gasoline,CA,WP,leased,FSR-72,ORG-381,LOB-5
TAG-3028,Ld Suv 4X2,Gasoline,CA,WP,leased,FSR-25,ORG-328,LOB-5
TAG-2892,Ld Suv 4X2,Ethanol / Unleaded Gasoline,AZ,WP,leased,FSR-35,ORG-180,LOB-5
